lo male che lo bene, tale fïata.;0W10W1W0W10W10W1xW
;
A l’aire claro ho vista plogia dare;0W10W10_0W10W10W1xW
ed a lo scuro rendere clarore,;0W0W0W10W100W01xW
e foco arzente ghiaccia diventare,;0W10_010W10W001xW
e fredda neve rendere calore,;0W10W10W100W01xW
     e dolze cose molto amareare,;0W10W10W10_0001xW
e de l’amare rendere dolzore,;0W0W010W100W01xW
e due guerreri in fina pace stare,;0W1W010_0W10W10W1xW
e ’ntra due amici nascereci errore. ;0W1W0_010W1010_01xW
     Ed ho vista d’Amor cosa più forte:;0W0W10W01W10W0W1xW
ch’era feruto, e sanòmi ferendo;10W010_0W010W01xW
lo foco donde ardea stutò con foco. ;0W10W10_01W01W0W1xW
     La vita che mi de' fue la mia morte,;0W10W1W0W1W1W0W0W1xW
lo foco che mi stinse ora ne ’ncendo:;0W10W1W0W10_10W0W1xW
ch’Amor mi trasse, e misemi in su’ loco.;01W0W10_0W100_0W0W1xW
;
Io m’aggio posto in core a Dio servire,;0W10W10_0W10_0W1W01xW
com’io potesse gire in paradiso,;0W1W010W10_0W001xW
al santo loco, c’aggio audito dire,;0W10W10W10_010W1xW
u’ si mantien sollazo, gioco e riso. ;0W0W01W010W10_0W1xW
     Sanza mia donna non vi vorría gire,;
quella c’ha blonda testa e claro viso,;10W0W10W10_0W10W1xW
ché sanza lei non potería gaudere,;0W10W1W0W001W01xW
estando da la mia donna diviso. ;010W0W0W0W10W01xW
     Ma no lo dico a tale intendimento;0W0W0W10_0W10_0001xW
perch’io peccato ci volesse fare,;0W1W010W1W010W1xW
se non veder lo suo bel portamento ;0W1W01W0W1W0W001xW
     e lo bel viso e ’l morbido sguardare:;0W0W0W10_0W100W01xW
ché lo mi terría in gran consolamento;1W0W0W01_0W1W0001xW
vegendo la mia donna in ghiora stare.;010W0W0W10_0W10W1xW
;
Lo viso mi fa andare alegramente,;0W10W0W0_010_0001xW
lo bello viso mi fa ruvegliare,;0W10W10W0W1W001xW
lo viso me conforta ispessamente,;0W10W1W010_0101xW
l’adorno viso che mi fa penare. ;010W10W1W0W1W01xW
     Lo chiaro viso de la più avenente,;0W10W10W0W0W1_001xW
l’adorno viso riso mi fa fare:;010W10W10W0W0W1xW
di quello viso parlane la gente,;0W10W10W100W0W1xW
ché nullo viso a viso li pò stare. ;0W10W10_0W10W0W0W1xW
     Chi vide mai così begli ochi in viso;0W10W1W01W10_10W1xW
né sì amorosi fare li sembianti,;0W1_0010W10W0W01xW
né bocca con cotanto dolce riso? ;0W10W0W010W10W1xW
     Quand’eo li parlo moroli davanti,;0W1W0W10W100W01xW
e paremi ch’i’ vada in paradiso,;0W100W0W10_0W001xW
e tegnomi sovrano d’ogn’amanti.;0W100W010W10_01xW
;
Eo viso, e son diviso da lo viso,;0W10_0W0W010W0W0W1xW
e per aviso credo ben visare;0W0W010W10W0W01xW
però diviso viso da l'aviso,;01W010W10W0W01xW
ch’altr’è lo viso che lo divisare;0W1W0W10W1W0W001xW
     e per aviso viso in tale viso;0W0W010W10_0W10W1xW
